Latitude,Longitude,Genus_Species,genus,species,Family,Cover_Class,Number,Observation,Observation #
35.235588,-115.801555,FIne grass clumps,NA,NA,Poaceae,Live Plant,5,"MJV9-16-BIO-VT-3,2-C7",NA
35.235588,-115.801555,Wheat top grass clumps,NA,NA,Poaceae,Live Plant,TMTC,"MJV9-16-BIO-VT-3,2-C7",NA
35.235596,-115.8015,Cylindropuntia ramosissima,NA,NA,Cactaceae,Granite Pebbles,1,"MJV9-16-BIO-VT-3,2-C8",NA
35.235596,-115.8015,Ferocactus cylindraceus,NA,NA,Cactaceae,Granite Pebbles,2,"MJV9-16-BIO-VT-3,2-C8",NA
35.235596,-115.8015,FIne grass clumps,NA,NA,Poaceae,Granite Pebbles,1,"MJV9-16-BIO-VT-3,2-C8",NA
35.235596,-115.8015,Maroon/green fine grass,NA,NA,Poaceae,Granite Pebbles,12,"MJV9-16-BIO-VT-3,2-C8",NA
35.235596,-115.8015,Spiky stalk grass,NA,NA,Poaceae,Granite Pebbles,2,"MJV9-16-BIO-VT-3,2-C8",NA
35.235596,-115.8015,Wheat top grass clumps,NA,NA,Poaceae,Granite Pebbles,TMTC,"MJV9-16-BIO-VT-3,2-C8",NA
35.235597,-115.801347,FIne grass clumps,NA,NA,Poaceae,Basalt,8,"MJV9-16-BIO-VT-3,2-C9",NA
35.235597,-115.801347,Larrea tridentada,NA,NA,Zygophyllaceae,Basalt,2,"MJV9-16-BIO-VT-3,2-C9",NA
35.235597,-115.801347,Spiky stalk grass,NA,NA,Poaceae,Basalt,2,"MJV9-16-BIO-VT-3,2-C9",NA
35.235597,-115.801347,Wheat top grass clumps,NA,NA,Poaceae,Basalt,12,"MJV9-16-BIO-VT-3,2-C9",NA
35.235608,-115.801381,Chorizanthe rigida,NA,NA,Polygonaceae,Basalt Rock,2,"MJV9-16-BIO-VT-3,2-C10",NA
35.235608,-115.801381,FIne grass clumps,NA,NA,Poaceae,Basalt Rock,3,"MJV9-16-BIO-VT-3,2-C10",NA
35.235608,-115.801381,Maroon/green fine grass,NA,NA,Poaceae,Basalt Rock,12,"MJV9-16-BIO-VT-3,2-C10",NA
35.235608,-115.801381,Spiky stalk grass,NA,NA,Poaceae,Basalt Rock,1,"MJV9-16-BIO-VT-3,2-C10",NA
35.235608,-115.801381,Wheat top grass clumps,NA,NA,Poaceae,Basalt Rock,12,"MJV9-16-BIO-VT-3,2-C10",NA
35.235779,-115.801966,Cylindropuntia californica,NA,NA,Cactaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E1",NA
35.235779,-115.801966,Ephedra viridis,NA,NA,Ephedraceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E1",NA
35.235779,-115.801966,Lycium andersonii,NA,NA,Solanaceae,Live Plant,2,"MJV9-16-BIO-VT-3,2-E1",NA
35.235779,-115.801966,Maroon/green fine grass,NA,NA,Poaceae,Live Plant,TMTC,"MJV9-16-BIO-VT-3,2-E1",NA
35.235779,-115.801966,Wheat top grass clumps,NA,NA,Poaceae,Live Plant,TMTC,"MJV9-16-BIO-VT-3,2-E1",NA
35.235774,-115.802022,Cylindropuntia acanthocarpa,NA,NA,Cactaceae,Sand,1,"MJV9-16-BIO-VT-3,2-E2",NA
35.235774,-115.802022,Echinocereus engelmannii,NA,NA,Cactaceae,Sand,1,"MJV9-16-BIO-VT-3,2-E2",NA
35.235774,-115.802022,Spiky stalk grass,NA,NA,Poaceae,Sand,2,"MJV9-16-BIO-VT-3,2-E2",NA
35.235774,-115.802022,Wheat top grass clumps,NA,NA,Poaceae,Sand,TMTC,"MJV9-16-BIO-VT-3,2-E2",NA
35.235775,-115.802067,Cylindropuntia acanthocarpa,NA,NA,Cactaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E3",NA
35.235775,-115.802067,Echinocereus engelmannii,NA,NA,Cactaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E3",NA
35.235775,-115.802067,Ephedra viridis,NA,NA,Ephedraceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E3",NA
35.235775,-115.802067,Wheat top grass clumps,NA,NA,Poaceae,Live Plant,5,"MJV9-16-BIO-VT-3,2-E3",NA
35.235775,-115.802067,Yucca schidigera,NA,NA,Agavaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E3",NA
35.235777,-115.802137,Cylindropuntia ramosissima,NA,NA,Cactaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E4",NA
35.235777,-115.802137,FIne grass clumps,NA,NA,Poaceae,Live Plant,10,"MJV9-16-BIO-VT-3,2-E4",NA
35.235777,-115.802137,Larrea tridentada,NA,NA,Zygophyllaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E4",NA
35.235777,-115.802137,Wheat top grass clumps,NA,NA,Poaceae,Live Plant,8,"MJV9-16-BIO-VT-3,2-E4",NA
35.235801,-115.80218,Echinocereus engelmannii,NA,NA,Cactaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E5",NA
35.235801,-115.80218,Encelia farinosa,NA,NA,Asteraceae ,Live Plant,1,"MJV9-16-BIO-VT-3,2-E5",NA
35.235801,-115.80218,Ephedra viridis,NA,NA,Ephedraceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E5",NA
35.235801,-115.80218,Wheat top grass clumps,NA,NA,Poaceae,Live Plant,TMTC,"MJV9-16-BIO-VT-3,2-E5",NA
35.235763,-115.802264,FIne grass clumps,NA,NA,Poaceae,Basalt Pebbles,5,"MJV9-16-BIO-VT-3,2-E6",NA
35.235763,-115.802264,Larrea tridentada,NA,NA,Zygophyllaceae,Basalt Pebbles,1,"MJV9-16-BIO-VT-3,2-E6",NA
35.235763,-115.802264,Wheat top grass clumps,NA,NA,Poaceae,Basalt Pebbles,TMTC,"MJV9-16-BIO-VT-3,2-E6",NA
35.235763,-115.802264,Yucca schidigera,NA,NA,Agavaceae,Basalt Pebbles,2,"MJV9-16-BIO-VT-3,2-E6",NA
35.235767,-115.802327,Ambrosia dumosa,NA,NA,Asteraceae ,Sand,2,"MJV9-16-BIO-VT-3,2-E7",NA
35.235767,-115.802327,FIne grass clumps,NA,NA,Poaceae,Sand,4,"MJV9-16-BIO-VT-3,2-E7",NA
35.235767,-115.802327,Maroon/green fine grass,NA,NA,Poaceae,Sand,4,"MJV9-16-BIO-VT-3,2-E7",NA
35.235767,-115.802327,Spiky stalk grass,NA,NA,Poaceae,Sand,1,"MJV9-16-BIO-VT-3,2-E7",NA
35.235767,-115.802327,Wheat top grass clumps,NA,NA,Poaceae,Sand,5,"MJV9-16-BIO-VT-3,2-E7",NA
35.235776,-115.802389,Ambrosia dumosa,NA,NA,Asteraceae ,Basalt Pebbles,1,"MJV9-16-BIO-VT-3,2-E8",NA
35.235776,-115.802389,Chorizanthe rigida,NA,NA,Polygonaceae,Basalt Pebbles,2,"MJV9-16-BIO-VT-3,2-E8",NA
35.235776,-115.802389,Ephedra viridis,NA,NA,Ephedraceae,Basalt Pebbles,1,"MJV9-16-BIO-VT-3,2-E8",NA
35.235776,-115.802389,Spiky stalk grass,NA,NA,Poaceae,Basalt Pebbles,2,"MJV9-16-BIO-VT-3,2-E8",NA
35.235776,-115.802389,Wheat top grass clumps,NA,NA,Poaceae,Basalt Pebbles,TMTC,"MJV9-16-BIO-VT-3,2-E8",NA
35.235764,-115.802322,Ambrosia dumosa,NA,NA,Asteraceae ,Live Plant,2,"MJV9-16-BIO-VT-3,2-E9",NA
35.235764,-115.802322,FIne grass clumps,NA,NA,Poaceae,Live Plant,5,"MJV9-16-BIO-VT-3,2-E9",NA
35.235764,-115.802322,Maroon/green fine grass,NA,NA,Poaceae,Live Plant,TMTC,"MJV9-16-BIO-VT-3,2-E9",NA
35.235764,-115.802322,Unknown shrub,NA,NA,NA,Live Plant,1,"MJV9-16-BIO-VT-3,2-E9",NA
35.235764,-115.802322,Wheat top grass clumps,NA,NA,Poaceae,Live Plant,TMTC,"MJV9-16-BIO-VT-3,2-E9",NA
35.235776,-115.802239,Cylindropuntia ramosissima,NA,NA,Cactaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E10",NA
35.235776,-115.802239,Echinocereus engelmannii,NA,NA,Cactaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E10",NA
35.235776,-115.802239,Ferocactus cylindraceus,NA,NA,Cactaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E10",NA
35.235776,-115.802239,FIne grass clumps,NA,NA,Poaceae,Live Plant,6,"MJV9-16-BIO-VT-3,2-E10",NA
35.235776,-115.802239,Wheat top grass clumps,NA,NA,Poaceae,Live Plant,12,"MJV9-16-BIO-VT-3,2-E10",NA
35.235776,-115.802239,Yucca schidigera,NA,NA,Agavaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-E10",NA
35.236015,-115.80189,Ephedra viridis,NA,NA,Ephedraceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-G1",NA
35.236015,-115.80189,Ferocactus cylindraceus,NA,NA,Cactaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-G1",NA
35.236015,-115.80189,FIne grass clumps,NA,NA,Poaceae,Live Plant,3,"MJV9-16-BIO-VT-3,2-G1",NA
35.236015,-115.80189,Wheat top grass clumps,NA,NA,Poaceae,Live Plant,12,"MJV9-16-BIO-VT-3,2-G1",NA
35.236039,-115.80184,Chorizanthe rigida,NA,NA,Polygonaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G2",NA
35.236039,-115.80184,Chorizanthe rigida,NA,NA,Polygonaceae,Basalt,3,"MJV9-16-BIO-VT-3,2-G2",NA
35.236039,-115.80184,Unknown dead annual,NA,NA,NA,Basalt,1,"MJV9-16-BIO-VT-3,2-G2",NA
35.236052,-115.801773,Chorizanthe rigida,NA,NA,Polygonaceae,Basalt,2,"MJV9-16-BIO-VT-3,2-G3",NA
35.236052,-115.801773,Cylindropuntia acanthocarpa,NA,NA,Cactaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G3",NA
35.236052,-115.801773,FIne grass clumps,NA,NA,Poaceae,Basalt,12,"MJV9-16-BIO-VT-3,2-G3",NA
35.236052,-115.801773,Unknown dead annual,NA,NA,NA,Basalt,1,"MJV9-16-BIO-VT-3,2-G3",NA
35.236052,-115.801773,Woolly grass clumps,NA,NA,Poaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G3",NA
35.236039,-115.801703,Chorizanthe rigida,NA,NA,Polygonaceae,Basalt,2,"MJV9-16-BIO-VT-3,2-G4",NA
35.236039,-115.801703,FIne grass clumps,NA,NA,Poaceae,Basalt,2,"MJV9-16-BIO-VT-3,2-G4",NA
35.236039,-115.801703,Wheat top grass clumps,NA,NA,Poaceae,Basalt,2,"MJV9-16-BIO-VT-3,2-G4",NA
35.236034,-115.801695,Chorizanthe rigida,NA,NA,Polygonaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G5",NA
35.236034,-115.801695,FIne grass clumps,NA,NA,Poaceae,Basalt,10,"MJV9-16-BIO-VT-3,2-G5",NA
35.236034,-115.801695,Larrea tridentada,NA,NA,Zygophyllaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G5",NA
35.236034,-115.801695,Wheat top grass clumps,NA,NA,Poaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G5",NA
35.236034,-115.801695,Yucca schidigera,NA,NA,Agavaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G5",NA
35.236036,-115.801601,Ambrosia dumosa,NA,NA,Asteraceae ,Basalt,1,"MJV9-16-BIO-VT-3,2-G6",NA
35.236036,-115.801601,Cylindropuntia acanthocarpa,NA,NA,Cactaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G6",NA
35.236036,-115.801601,Echinocereus engelmannii,NA,NA,Cactaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G6",NA
35.236036,-115.801601,FIne grass clumps,NA,NA,Poaceae,Basalt,2,"MJV9-16-BIO-VT-3,2-G6",NA
35.236036,-115.801601,Larrea tridentada,NA,NA,Zygophyllaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G6",NA
35.236036,-115.801601,Wheat top grass clumps,NA,NA,Poaceae,Basalt,5,"MJV9-16-BIO-VT-3,2-G6",NA
35.236048,-115.801528,Ephedra viridis,NA,NA,Ephedraceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G7",NA
35.236048,-115.801528,FIne grass clumps,NA,NA,Poaceae,Basalt,12,"MJV9-16-BIO-VT-3,2-G7",NA
35.236048,-115.801528,Fluff grass clumps,NA,NA,Poaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G7",NA
35.236048,-115.801528,Larrea tridentada,NA,NA,Zygophyllaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G7",NA
35.236048,-115.801528,Woolly grass clumps,NA,NA,Poaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G7",NA
35.23605,-115.801499,Ambrosia dumosa,NA,NA,Asteraceae ,Live Plant,3,"MJV9-16-BIO-VT-3,2-G8",NA
35.23605,-115.801499,FIne grass clumps,NA,NA,Poaceae,Live Plant,6,"MJV9-16-BIO-VT-3,2-G8",NA
35.23605,-115.801499,Larrea tridentada,NA,NA,Zygophyllaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-G8",NA
35.23605,-115.801499,Wheat top grass clumps,NA,NA,Poaceae,Live Plant,TMTC,"MJV9-16-BIO-VT-3,2-G8",NA
35.236031,-115.801415,Ambrosia dumosa,NA,NA,Asteraceae ,Live Plant,1,"MJV9-16-BIO-VT-3,2-G9",NA
35.236031,-115.801415,Ferocactus cylindraceus,NA,NA,Cactaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-G9",NA
35.236031,-115.801415,FIne grass clumps,NA,NA,Poaceae,Live Plant,2,"MJV9-16-BIO-VT-3,2-G9",NA
35.236031,-115.801415,Opuntia basilaris,NA,NA,Cactaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-G9",NA
35.236059,-115.801317,Cylindropuntia acanthocarpa,NA,NA,Cactaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G10",NA
35.236059,-115.801317,Echinocereus engelmannii,NA,NA,Cactaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G10",NA
35.236059,-115.801317,Ferocactus cylindraceus,NA,NA,Cactaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-G10",NA
35.236059,-115.801317,FIne grass clumps,NA,NA,Poaceae,Basalt,12,"MJV9-16-BIO-VT-3,2-G10",NA
35.236059,-115.801317,Wheat top grass clumps,NA,NA,Poaceae,Basalt,TMTC,"MJV9-16-BIO-VT-3,2-G10",NA
35.236201,-115.80199,Echinocereus engelmannii,NA,NA,Cactaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-I1",NA
35.236201,-115.80199,Erigonium inflatum,NA,NA,Polygonaceae,Basalt,4,"MJV9-16-BIO-VT-3,2-I1",NA
35.236201,-115.80199,FIne grass clumps,NA,NA,Poaceae,Basalt,TMTC,"MJV9-16-BIO-VT-3,2-I1",NA
35.236201,-115.80199,Maroon/green fine grass,NA,NA,Poaceae,Basalt,TMTC,"MJV9-16-BIO-VT-3,2-I1",NA
35.236201,-115.80199,Sphaeralcea ambigua,NA,NA,Malvaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-I1",NA
35.236201,-115.80199,Unknown shrub,NA,NA,NA,Basalt,1,"MJV9-16-BIO-VT-3,2-I1",NA
35.236201,-115.80199,Wheat top grass clumps,NA,NA,Poaceae,Basalt,TMTC,"MJV9-16-BIO-VT-3,2-I1",NA
35.236182,-115.802035,Ephedra viridis,NA,NA,Ephedraceae,Basalt,1,"MJV9-16-BIO-VT-3,2-I2",NA
35.236182,-115.802035,FIne grass clumps,NA,NA,Poaceae,Basalt,12,"MJV9-16-BIO-VT-3,2-I2",NA
35.236182,-115.802035,Larrea tridentada,NA,NA,Zygophyllaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-I2",NA
35.236182,-115.802035,Maroon/green fine grass,NA,NA,Poaceae,Basalt,TMTC,"MJV9-16-BIO-VT-3,2-I2",NA
35.236182,-115.802035,Wheat top grass clumps,NA,NA,Poaceae,Basalt,TMTC,"MJV9-16-BIO-VT-3,2-I2",NA
35.236162,-115.802094,Dasyochloa pulchella,NA,NA,Poaceae,Sand,5,"MJV9-16-BIO-VT-3,2-I3",NA
35.236162,-115.802094,Erigonium inflatum,NA,NA,Polygonaceae,Sand,4,"MJV9-16-BIO-VT-3,2-I3",NA
35.236162,-115.802094,Maroon/green fine grass,NA,NA,Poaceae,Sand,TMTC,"MJV9-16-BIO-VT-3,2-I3",NA
35.236162,-115.802094,Sphaeralcea ambigua,NA,NA,Malvaceae,Sand,1,"MJV9-16-BIO-VT-3,2-I3",NA
35.236162,-115.802094,Wheat top grass clumps,NA,NA,Poaceae,Sand,TMTC,"MJV9-16-BIO-VT-3,2-I3",NA
35.236165,-115.802236,Ephedra viridis,NA,NA,Ephedraceae,Basalt,1,"MJV9-16-BIO-VT-3,2-I4",NA
35.236165,-115.802236,Ferocactus cylindraceus,NA,NA,Cactaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-I4",NA
35.236165,-115.802236,"Lichen - orange, lime, white",NA,NA,NA,Basalt,N/A,"MJV9-16-BIO-VT-3,2-I4",NA
35.236165,-115.802236,Maroon/green fine grass,NA,NA,Poaceae,Basalt,TMTC,"MJV9-16-BIO-VT-3,2-I4",NA
35.236165,-115.802236,Sphaeralcea ambigua,NA,NA,Malvaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-I4",NA
35.236165,-115.802236,Spiky stalk grass,NA,NA,Poaceae,Basalt,3,"MJV9-16-BIO-VT-3,2-I4",NA
35.236165,-115.802236,Wheat top grass clumps,NA,NA,Poaceae,Basalt,TMTC,"MJV9-16-BIO-VT-3,2-I4",NA
35.236161,-115.802222,Cylindropuntia californica,NA,NA,Cactaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-I5",NA
35.236161,-115.802222,Ephedra viridis,NA,NA,Ephedraceae,Basalt,2,"MJV9-16-BIO-VT-3,2-I5",NA
35.236161,-115.802222,Ferocactus cylindraceus,NA,NA,Cactaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-I5",NA
35.236161,-115.802222,Maroon/green fine grass,NA,NA,Poaceae,Basalt,12,"MJV9-16-BIO-VT-3,2-I5",NA
35.236161,-115.802222,Sphaeralcea ambigua,NA,NA,Malvaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-I5",NA
35.236161,-115.802222,Wheat top grass clumps,NA,NA,Poaceae,Basalt,TMTC,"MJV9-16-BIO-VT-3,2-I5",NA
35.236116,-115.802328,Ambrosia dumosa,NA,NA,Asteraceae ,Live Plant,2,"MJV9-16-BIO-VT-3,2-I6",NA
35.236116,-115.802328,Maroon/green fine grass,NA,NA,Poaceae,Live Plant,TMTC,"MJV9-16-BIO-VT-3,2-I6",NA
35.236116,-115.802328,Wheat top grass clumps,NA,NA,Poaceae,Live Plant,TMTC,"MJV9-16-BIO-VT-3,2-I6",NA
35.236162,-115.802235,Echinocereus engelmannii,NA,NA,Cactaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-I7",NA
35.236162,-115.802235,Ephedra viridis,NA,NA,Ephedraceae,Basalt,1,"MJV9-16-BIO-VT-3,2-I7",NA
35.236162,-115.802235,Erigonium inflatum,NA,NA,Polygonaceae,Basalt,2,"MJV9-16-BIO-VT-3,2-I7",NA
35.236162,-115.802235,FIne grass clumps,NA,NA,Poaceae,Basalt,TMTC,"MJV9-16-BIO-VT-3,2-I7",NA
35.236162,-115.802235,Sphaeralcea ambigua,NA,NA,Malvaceae,Basalt,2,"MJV9-16-BIO-VT-3,2-I7",NA
35.236162,-115.802235,Wheat top grass clumps,NA,NA,Poaceae,Basalt,TMTC,"MJV9-16-BIO-VT-3,2-I7",NA
35.236191,-115.802075,Maroon/green fine grass,NA,NA,Poaceae,Basalt,TMTC,"MJV9-16-BIO-VT-3,2-I8",NA
35.236191,-115.802075,Sphaeralcea ambigua,NA,NA,Malvaceae,Basalt,2,"MJV9-16-BIO-VT-3,2-I8",NA
35.236191,-115.802075,"Unknown dead ""neuron"" top",NA,NA,NA,Basalt,1,"MJV9-16-BIO-VT-3,2-I8",NA
35.236191,-115.802075,Wheat top grass clumps,NA,NA,Poaceae,Basalt,TMTC,"MJV9-16-BIO-VT-3,2-I8",NA
35.236191,-115.802075,Yucca schidigera,NA,NA,Agavaceae,Basalt,1,"MJV9-16-BIO-VT-3,2-I8",NA
35.236208,-115.802012,Encelia farinosa,NA,NA,Asteraceae ,Live Plant,1,"MJV9-16-BIO-VT-3,2-I9",NA
35.236208,-115.802012,Ephedra viridis,NA,NA,Ephedraceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-I9",NA
35.236208,-115.802012,Erigonium inflatum,NA,NA,Polygonaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-I9",NA
35.236208,-115.802012,FIne grass clumps,NA,NA,Poaceae,Live Plant,4,"MJV9-16-BIO-VT-3,2-I9",NA
35.236208,-115.802012,Larrea tridentada,NA,NA,Zygophyllaceae,Live Plant,1,"MJV9-16-BIO-VT-3,2-I9",NA
35.236208,-115.802012,Maroon/green fine grass,NA,NA,Poaceae,Live Plant,12,"MJV9-16-BIO-VT-3,2-I9",NA
35.236208,-115.802012,Unknown bush,NA,NA,NA,Live Plant,1,"MJV9-16-BIO-VT-3,2-I9",NA
35.236208,-115.802012,Wheat top grass clumps,NA,NA,Poaceae,Live Plant,TMTC,"MJV9-16-BIO-VT-3,2-I9",NA
35.236252,-115.795161,Echinocereus engelmannii,NA,NA,Cactaceae,Basalt,2,"MJV11-19-BIO-VT-9,2-A1",NA
35.236252,-115.795161,Bromus madritensis ssp. Rubens,NA,NA,Poaceae,Basalt,TNTC,"MJV11-19-BIO-VT-9,2-A1",NA
35.236253,-115.795106,Atriplex polycarpa,NA,NA,Chenopodiaceae,live plant,1,"MJV11-19-BIO-VT-9,2-A2",NA
35.236253,-115.795106,Ferocactus cylindraceus,NA,NA,Cactaceae,live plant,1,"MJV11-19-BIO-VT-9,2-A2",NA
35.236253,-115.795106,Unk,NA,NA,Poaceae,live plant,1,"MJV11-19-BIO-VT-9,2-A2",NA
35.236253,-115.795106,Bromus madritensis ssp. Rubens,NA,NA,Poaceae,live plant,TNTC,"MJV11-19-BIO-VT-9,2-A2",NA
35.236267,-115.795044,Bromus madritensis ssp. Rubens,NA,NA,Poaceae,Basalt,TNTC,"MJV11-19-BIO-VT-9,2-A3",NA
35.236267,-115.795044,Unk,NA,NA,Poaceae,Basalt,2,"MJV11-19-BIO-VT-9,2-A3",NA
35.236267,-115.795044,Unk,NA,NA,Poaceae,Basalt,2,"MJV11-19-BIO-VT-9,2-A3",NA
35.236267,-115.795044,Too young to ID,NA,NA,null,Basalt,2,"MJV11-19-BIO-VT-9,2-A3",NA
35.236239,-115.794982,Atriplex polycarpa,NA,NA,Chenopodiaceae,Basalt,2,"MJV11-19-BIO-VT-9,2-A4",NA
35.236239,-115.794982,Unk,NA,NA,Poaceae,Basalt,4,"MJV11-19-BIO-VT-9,2-A4",NA
35.236239,-115.794982,Bromus madritensis ssp. Rubens,NA,NA,Poaceae,Basalt,TNTC,"MJV11-19-BIO-VT-9,2-A4",NA
35.236239,-115.794982,Too young to ID,NA,NA,null,Basalt,TNTC,"MJV11-19-BIO-VT-9,2-A4",NA
35.23624,-115.794921,Atriplex polycarpa,NA,NA,Chenopodiaceae,live plant,1,"MJV11-19-BIO-VT-9,2-A5",NA
35.23624,-115.794921,Yucca schidigera,NA,NA,Agavaceae,live plant,1,"MJV11-19-BIO-VT-9,2-A5",NA
35.23624,-115.794921,Unk,NA,NA,Poaceae,live plant,5,"MJV11-19-BIO-VT-9,2-A5",NA
35.23624,-115.794921,Chorizanthe rigida,NA,NA,Polygonaceae,live plant,2,"MJV11-19-BIO-VT-9,2-A5",NA
35.23624,-115.794921,Too young to ID,NA,NA,null,live plant,TNTC,"MJV11-19-BIO-VT-9,2-A5",NA
35.236257,-115.794885,Ephedra viridis,NA,NA,Ephedraceae,Basalt,1,"MJV11-19-BIO-VT-9,2-A6",NA
35.236257,-115.794885,Atriplex polycarpa,NA,NA,Chenopodiaceae,Basalt,1,"MJV11-19-BIO-VT-9,2-A6",NA
35.236257,-115.794885,Unk,NA,NA,Poaceae,Basalt,TNTC,"MJV11-19-BIO-VT-9,2-A6",NA
35.236257,-115.794885,Unk,NA,NA,Poaceae,Basalt,TNTC,"MJV11-19-BIO-VT-9,2-A6",NA
35.236257,-115.794885,Bromus madritensis ssp. Rubens,NA,NA,Poaceae,Basalt,TNTC,"MJV11-19-BIO-VT-9,2-A6",NA
35.236257,-115.794885,Too young to ID,NA,NA,null,Basalt,TNTC,"MJV11-19-BIO-VT-9,2-A6",NA
35.236254,-115.794826,Atriplex polycarpa,NA,NA,Chenopodiaceae,live plant,3,"MJV11-19-BIO-VT-9,2-A7",NA
35.236254,-115.794826,Unk,NA,NA,Poaceae,live plant,1,"MJV11-19-BIO-VT-9,2-A7",NA
35.236254,-115.794826,Too young to ID,NA,NA,null,live plant,2,"MJV11-19-BIO-VT-9,2-A7",NA
35.236264,-115.794765,Cylindropuntia acanthocarpa,NA,NA,Cactaceae,live plant,1,"MJV11-19-BIO-VT-9,2-A8",NA
35.236264,-115.794765,Atriplex polycarpa,NA,NA,Chenopodiaceae,live plant,2,"MJV11-19-BIO-VT-9,2-A8",NA
35.236264,-115.794765,Unk,NA,NA,Poaceae,live plant,2,"MJV11-19-BIO-VT-9,2-A8",NA
35.236264,-115.794765,Too young to ID,NA,NA,null,live plant,2,"MJV11-19-BIO-VT-9,2-A8",NA
35.23625,-115.79474,Atriplex polycarpa,NA,NA,Chenopodiaceae,Basalt,5,"MJV11-19-BIO-VT-9,2-A9",NA
35.23625,-115.79474,Unk,NA,NA,Poaceae,Basalt,1,"MJV11-19-BIO-VT-9,2-A9",NA
35.23625,-115.79474,Too young to ID,NA,NA,null,Basalt,2,"MJV11-19-BIO-VT-9,2-A9",NA
35.23626,-115.794686,Atriplex polycarpa,NA,NA,Chenopodiaceae,live plant,3,"MJV11-19-BIO-VT-9,2-A10",NA
35.23626,-115.794686,Unk,NA,NA,Poaceae,live plant,3,"MJV11-19-BIO-VT-9,2-A10",NA
35.23626,-115.794686,Too young to ID,NA,NA,null,live plant,2,"MJV11-19-BIO-VT-9,2-A10",NA
35.23614,-115.795289,Ephedra viridis,NA,NA,Ephedraceae,Gravel,1,"MJV11-19-BIO-VT-9,2-C1",NA
35.23614,-115.795289,Echinocereus engelmannii,NA,NA,Cactaceae,Gravel,1,"MJV11-19-BIO-VT-9,2-C1",NA
35.23614,-115.795289,Unk,NA,NA,Poaceae,Gravel,2,"MJV11-19-BIO-VT-9,2-C1",NA
35.23614,-115.795289,Chorizanthe rigida,NA,NA,Polygonaceae,Gravel,2,"MJV11-19-BIO-VT-9,2-C1",NA
35.23614,-115.795289,Unk,NA,NA,Poaceae,Gravel,2,"MJV11-19-BIO-VT-9,2-C1",NA
35.23614,-115.795289,Too young to ID,NA,NA,null,Gravel,2,"MJV11-19-BIO-VT-9,2-C1",NA
35.236098,-115.795235,Cylindropuntia acanthocarpa,NA,NA,Cactaceae,Gravel,1,"MJV11-19-BIO-VT-9,2-C2",NA
35.236098,-115.795235,Echinocereus engelmannii,NA,NA,Cactaceae,Gravel,1,"MJV11-19-BIO-VT-9,2-C2",NA
35.236103,-115.795326,Echinocereus engelmannii,NA,NA,Cactaceae,live plant,1,"MJV11-19-BIO-VT-9,2-C3",NA
35.236103,-115.795326,Ambrosia dumosa,NA,NA,Asteraceae,live plant,1,"MJV11-19-BIO-VT-9,2-C3",NA
